-111.29753,42.322979,1827.94047
-111.297804,42.322975,1827.352976
-111.297818,42.324096,1822.2896
-111.297819,42.324201,1822.630916
-111.297801,42.324588,1825.5168
-111.297801,42.324929,1825.2556
-111.297802,42.32544,1823.445875
-111.297814,42.326395,1824.997131
-111.297814,42.326429,1824.98117
-111.297815,42.326782,1824.506437
-111.297826,42.327559,1822.963127
-111.297812,42.328178,1822.490307
-111.297819,42.32852,1821.328
-111.297818,42.328586,1821.0904
-111.297813,42.329404,1820.783324
-111.297801,42.330315,1820.793602
-111.29781,42.330841,1819.024398
-111.297785,42.33214,1820.093696
-111.297784,42.332288,1820.982904
-111.297781,42.332471,1820.998789
-111.297778,42.33265,1820.459568
-111.297762,42.333499,1820.5396
-111.297751,42.333806,1819.568034
-111.297723,42.334552,1813.431688
-111.297693,42.335791,1815.8472
-111.297655,42.337043,1815.7324
-111.297624,42.339585,1814.225878
-111.297609,42.340752,1814.744495
-111.297574,42.342271,1816.04402
-111.297577,42.342838,1814.494
-111.297581,42.343711,1818.7192
-111.297604,42.34405,1820.797152
-111.297676,42.344634,1822
-111.297703,42.344857,1821.5148
-111.297772,42.345272,1820.0208
-111.297902,42.345817,1820.967495
-111.298035,42.346344,1821.011958
-111.298085,42.346493,1820.6252
-111.298279,42.347088,1821.932514
-111.298512,42.347667,1824.857708
-111.298733,42.34817,1825.741986
-111.298919,42.348556,1825.8916
-111.299144,42.34898,1827.436365
-111.2998,42.350038,1826.8568
-111.300145,42.350575,1827.03346
-111.300886,42.351672,1828.99636
-111.300928,42.351732,1828.919844
-111.30097,42.351792,1828.77801
-111.301866,42.353171,1824.859269
-111.302057,42.353466,1826.338324
-111.302228,42.353747,1827.968225
-111.302853,42.354713,1826
-111.303192,42.355218,1825.5088
-111.303435,42.35558,1824.143792
-111.30366,42.355913,1825.1108
-111.304581,42.357279,1824.103917
-111.304631,42.357359,1824.161704
-111.30477,42.357581,1823.658245
-111.304901,42.357789,1822.289999
-111.305657,42.358955,1821.6348
-111.305732,42.35907,1821.3648
-111.306419,42.36007,1819.918917
-111.307704,42.362033,1819.765873
-111.308001,42.362487,1818.1964
-111.308057,42.362567,1817.9948
-111.308392,42.363044,1817.7472
-111.308932,42.363815,1822.113917
-111.308963,42.363859,1822.238092
-111.309366,42.364503,1821.22287
-111.310102,42.36562,1824
-111.310604,42.366374,1821.8792
-111.310645,42.366435,1821.624548
-111.310728,42.366559,1820.999022
-111.311754,42.368138,1823.629372
-111.312499,42.369309,1828.001845
-111.312737,42.369694,1826.2484
-111.313408,42.370954,1823.1656
-111.313691,42.371522,1820.371018
-111.313896,42.371947,1819.974871
-111.31437,42.372948,1823.62823
-111.315169,42.374718,1825.990752
-111.315307,42.375,1825
-111.31624,42.377058,1832.4088
-111.316628,42.377906,1831.463455
-111.317146,42.379058,1833.716145
-111.317169,42.379108,1833.829266
-111.317328,42.379461,1836.0596
-111.320329,42.386098,1841.6312
-111.320451,42.386367,1842.24846
-111.320944,42.387458,1842.661838
-111.321303,42.388252,1842.399734
-111.321382,42.388425,1842.346616
-111.321848,42.389451,1844.308194
-111.322645,42.391199,1842.6836
-111.322671,42.391259,1842.4676
-111.322771,42.391492,1842.7424
-111.323167,42.392408,1843.867123
-111.323605,42.393367,1845.2424
-111.323691,42.393555,1846.3084
-111.323892,42.393987,1846.617156
-111.324228,42.394708,1843.039895
-111.324564,42.395462,1844.424641
-111.324737,42.39583,1843.9468
-111.325215,42.396904,1842.226
-111.325906,42.398398,1839.598601
-111.326151,42.398961,1841.153279
-111.3267,42.400165,1840.35728
-111.327005,42.400812,1839.721942
-111.327027,42.400862,1839.733471
-111.327275,42.401413,1842.206492
-111.330906,42.40949,1847.0664
-111.333124,42.414373,1851.559774
-111.333474,42.415165,1851
-111.333586,42.415388,1850.639071
-111.334838,42.41816,1852.739917
-111.334923,42.418361,1853.171591
-111.335024,42.418574,1854.8192
-111.335245,42.41908,1853.624
-111.335618,42.419877,1850.863883
-111.3359,42.42051,1850
-111.336484,42.421773,1848.879341
-111.339876,42.429275,1845.9436
-111.339942,42.42942,1846.7032
-111.340637,42.430955,1843.397222
-111.340876,42.431484,1842.289807
-111.341096,42.431938,1843.954862
-111.341683,42.433196,1844.912129
-111.34189,42.433601,1844.970734
-111.342055,42.433963,1844.708186
-111.342492,42.434783,1846.225101
-111.343103,42.435869,1847.148869
-111.343332,42.436262,1846.4568
-111.343456,42.436463,1846.117819
-111.343578,42.436659,1846.85649
-111.343874,42.437177,1846.154074
-111.343965,42.437319,1846.875338
-111.344124,42.437567,1848.037048
-111.344875,42.438799,1849.30438
-111.345694,42.439952,1847.913876
-111.345869,42.440199,1847.963586
-111.346125,42.440548,1847.02584
-111.34669,42.44132,1846.020832
-111.347424,42.44223,1850.2736
-111.347551,42.442388,1849.558772
-111.348755,42.443811,1849.7196
-111.349292,42.444404,1849
-111.349794,42.444976,1851.3968
-111.350417,42.445655,1847.81903
-111.35094,42.446215,1846.749616
-111.351585,42.446927,1847.294
-111.352485,42.447948,1845.054
-111.358232,42.454367,1841
-111.358979,42.455181,1840.559779
-111.359139,42.455356,1840.9004
-111.359989,42.456332,1839.00811
-111.3601,42.456454,1838.958784
-111.360577,42.456976,1840.74077
-111.36105,42.457512,1837.406304
-111.361509,42.458051,1836.990691
-111.361735,42.458354,1837.4336
-111.36176,42.4584,1837.088
-111.361897,42.458644,1835.263645
-111.362232,42.459315,1831.4636
-111.36256,42.460097,1826.314682
-111.363142,42.461535,1829.147509
-111.363234,42.461751,1829.6072
