-95.676469,39.037025,280.086836
-95.676485,39.036979,279.5998424
-95.677214,39.036977,276.2674691
-95.67742,39.036971,276.1912
-95.677662,39.036966,276.7384
-95.677762,39.036966,277.0984
-95.678258,39.036967,278.8320214
-95.678346,39.036961,279.0596
-95.67847,39.036951,279.0236
-95.678786,39.036952,279.0100749
-95.678942,39.036963,278.8215722
-95.679152,39.036963,278.116073
-95.67935,39.036963,278.7268
-95.679694,39.036962,280.0183789
-95.680334,39.036961,281.190863
-95.680443,39.036961,281.2142501
-95.680971,39.03696,281.6724
-95.681494,39.036959,278.7589718
-95.6816,39.036959,278.357376
-95.682241,39.036958,278.0708989
-95.682751,39.036957,279.0860427
-95.682867,39.036957,279.7037635
-95.682866,39.037037,280.0899514
-95.682865,39.037721,279.9358184
-95.682864,39.038282,286.2608
-95.682864,39.038345,286.9710368
-95.682862,39.038879,284.3744
-95.682861,39.039541,287.142259
-95.682861,39.039678,287.4876963
-95.682861,39.039743,287.5992
-95.682861,39.039806,287.5992
-95.682859,39.040674,288
-95.682857,39.041308,289.7088
-95.682855,39.042643,292.3716856
-95.682854,39.042711,292.5511658
-95.682854,39.042793,292.6708
-95.682852,39.04402,296.1261184
-95.682848,39.044101,296.1930381
-95.682814,39.044282,296.0762579
-95.682756,39.044443,295.9216
-95.682712,39.044563,295.8642662
-95.682694,39.044607,295.8748963
-95.682664,39.04469,295.9524864
-95.682471,39.045139,293.7904
-95.682152,39.045884,291.7472
-95.682115,39.04597,291.614
-95.682075,39.046063,291.47
-95.681913,39.046442,289.2080877
-95.681737,39.046853,286.8460931
-95.681556,39.047274,288.6969382
-95.681492,39.047424,289.6248397
-95.681438,39.047548,290.1728
-95.681263,39.047957,290.7367814
-95.680912,39.048777,289.4562918
-95.680872,39.048869,289.0398669
-95.680833,39.048961,289.001777
-95.680561,39.049594,288.558
-95.680319,39.05016,291.0665216
-95.680251,39.050317,292.2619766
-95.680186,39.05047,292.5339264
-95.680058,39.050768,291.5809805
-95.679869,39.051208,290.5284
-95.679815,39.051335,290.334
-95.679672,39.051667,290.819417
-95.679632,39.051761,290.7855021
-95.679593,39.051853,290.8468562
-95.679497,39.052076,290.9103949
-95.679355,39.052406,291.8922352
-95.679077,39.053055,291.3268
-95.679011,39.053211,290.6872002
-95.678948,39.053359,289.9410118
-95.678683,39.053979,290.7412
-95.678434,39.054566,291.2
-95.678399,39.054648,291.0308
-95.678357,39.054746,290.8292
-95.677845,39.055949,288.5836
-95.677822,39.056003,288.3892
-95.677807,39.056038,288.2632
-95.677758,39.05613,288
-95.677427,39.056895,288.1312216
-95.677409,39.056993,287.7076645
-95.677336,39.057158,286.9162995
-95.677264,39.057333,286.1119795
-95.677201,39.057418,285.6442467
-95.677139,39.057504,285.3053715
-95.676986,39.057862,285.1496
-95.676972,39.057959,285.0992
-95.676683,39.05862,281.9698816
-95.676571,39.058932,280.6844474
-95.676166,39.059873,275.7234854
-95.67609,39.06,276
-95.676033,39.060135,275.6506632
-95.675835,39.06059,277.118
-95.675703,39.060895,277.3088
-95.675544,39.061266,275.3823962
-95.675248,39.061954,273.8657754
-95.674363,39.064011,268
-95.672009,39.069481,271.6665838
-95.67191,39.069718,271.1373152
-95.671861,39.069882,271.9324298
-95.671641,39.070364,271.843881
-95.671611,39.070435,271.7126264
-95.671588,39.07049,271.6499648
-95.671522,39.070623,271.6056502
-95.671351,39.07102,271.2385216
-95.671297,39.071146,270.8744
-95.671244,39.071286,270.3704
-95.671171,39.071439,270
-95.671135,39.071528,270
-95.671109,39.071581,270.0128562
-95.67101,39.071824,272.0148608
-95.670956,39.071951,273.0104218
-95.670857,39.072177,273.0713294
-95.6708,39.072291,272.850288
-95.67075,39.072408,272.49936
-95.670563,39.072791,272.0255243
-95.670483,39.073026,272.2334083
-95.670222,39.07362,270.6279744
-95.6702,39.073689,271.041888
-95.670146,39.073811,271.8014218
-95.669596,39.075099,272.1566963
-95.66905,39.076378,272.602736
-95.66899,39.076508,272.2079168
-95.668912,39.076691,272.1606234
-95.667947,39.078928,269.7734246
-95.667554,39.079841,270.6663254
-95.667389,39.080223,269.8404034
-95.667328,39.080364,269.6449997
-95.667117,39.080852,271.4277107
-95.667072,39.080956,272.2792346
-95.666986,39.081154,274
-95.666894,39.081367,274.3202698
-95.666874,39.081414,274.3938746
-95.666622,39.081996,273
-95.666538,39.08219,273
-95.666284,39.082784,272.0308582
-95.666228,39.082915,272.7801248
-95.666093,39.083231,273.8936197
-95.666033,39.083371,273.5732
-95.665983,39.083481,273.6092
-95.665957,39.083539,273.6308
-95.665892,39.083704,273.6861747
-95.665758,39.084007,273.1477142
-95.665664,39.084217,272.2092
-95.665658,39.084231,272.1372
-95.665635,39.084286,271.8564
-95.665605,39.084407,271.3128
-95.665573,39.084484,271.1962573
-95.665452,39.084767,272.4739046
-95.665375,39.084898,272.87148
