latitude,longitude,2022-06-13T04:00:00.0000000Z,2022-06-13T04:30:00.0000000Z,2022-06-13T05:00:00.0000000Z,2022-06-13T05:30:00.0000000Z,2022-06-13T06:00:00.0000000Z,2022-06-13T06:30:00.0000000Z,2022-06-13T07:00:00.0000000Z,2022-06-13T07:30:00.0000000Z,2022-06-13T08:00:00.0000000Z,2022-06-13T08:30:00.0000000Z,2022-06-13T09:00:00.0000000Z,2022-06-13T09:30:00.0000000Z,2022-06-13T10:00:00.0000000Z,2022-06-13T10:30:00.0000000Z,2022-06-13T11:00:00.0000000Z,2022-06-13T11:30:00.0000000Z,2022-06-13T12:00:00.0000000Z,2022-06-13T12:30:00.0000000Z,2022-06-13T13:00:00.0000000Z,2022-06-13T13:30:00.0000000Z,2022-06-13T14:00:00.0000000Z,2022-06-13T14:30:00.0000000Z,2022-06-13T15:00:00.0000000Z,2022-06-13T15:30:00.0000000Z,2022-06-13T16:00:00.0000000Z,2022-06-13T16:30:00.0000000Z,2022-06-13T17:00:00.0000000Z,2022-06-13T17:30:00.0000000Z,2022-06-13T18:00:00.0000000Z,2022-06-13T18:30:00.0000000Z,2022-06-13T19:00:00.0000000Z,2022-06-13T19:30:00.0000000Z,2022-06-13T20:00:00.0000000Z,2022-06-13T20:30:00.0000000Z,2022-06-13T21:00:00.0000000Z,2022-06-13T21:30:00.0000000Z,2022-06-13T22:00:00.0000000Z,2022-06-13T22:30:00.0000000Z,2022-06-13T23:00:00.0000000Z,2022-06-13T23:30:00.0000000Z,2022-06-14T00:00:00.0000000Z,2022-06-14T00:30:00.0000000Z,2022-06-14T01:00:00.0000000Z,2022-06-14T01:30:00.0000000Z,2022-06-14T02:00:00.0000000Z,2022-06-14T02:30:00.0000000Z,2022-06-14T03:00:00.0000000Z,2022-06-14T03:30:00.0000000Z,2022-06-14T04:00:00.0000000Z,2022-06-14T04:30:00.0000000Z,2022-06-14T05:00:00.0000000Z,2022-06-14T05:30:00.0000000Z,2022-06-14T06:00:00.0000000Z,2022-06-14T06:30:00.0000000Z,2022-06-14T07:00:00.0000000Z,2022-06-14T07:30:00.0000000Z,2022-06-14T08:00:00.0000000Z,2022-06-14T08:30:00.0000000Z,2022-06-14T09:00:00.0000000Z,2022-06-14T09:30:00.0000000Z,2022-06-14T10:00:00.0000000Z,2022-06-14T10:30:00.0000000Z,2022-06-14T11:00:00.0000000Z,2022-06-14T11:30:00.0000000Z,2022-06-14T12:00:00.0000000Z,2022-06-14T12:30:00.0000000Z,2022-06-14T13:00:00.0000000Z,2022-06-14T13:30:00.0000000Z,2022-06-14T14:00:00.0000000Z,2022-06-14T14:30:00.0000000Z,2022-06-14T15:00:00.0000000Z,2022-06-14T15:30:00.0000000Z,2022-06-14T16:00:00.0000000Z,2022-06-14T16:30:00.0000000Z,2022-06-14T17:00:00.0000000Z,2022-06-14T17:30:00.0000000Z,2022-06-14T18:00:00.0000000Z,2022-06-14T18:30:00.0000000Z,2022-06-14T19:00:00.0000000Z,2022-06-14T19:30:00.0000000Z,2022-06-14T20:00:00.0000000Z,2022-06-14T20:30:00.0000000Z,2022-06-14T21:00:00.0000000Z,2022-06-14T21:30:00.0000000Z,2022-06-14T22:00:00.0000000Z,2022-06-14T22:30:00.0000000Z,2022-06-14T23:00:00.0000000Z,2022-06-14T23:30:00.0000000Z,2022-06-15T00:00:00.0000000Z,2022-06-15T00:30:00.0000000Z,2022-06-15T01:00:00.0000000Z,2022-06-15T01:30:00.0000000Z,2022-06-15T02:00:00.0000000Z,2022-06-15T02:30:00.0000000Z,2022-06-15T03:00:00.0000000Z,2022-06-15T03:30:00.0000000Z,2022-06-15T04:00:00.0000000Z,2022-06-15T04:30:00.0000000Z,2022-06-15T05:00:00.0000000Z,2022-06-15T05:30:00.0000000Z,2022-06-15T06:00:00.0000000Z,2022-06-15T06:30:00.0000000Z,2022-06-15T07:00:00.0000000Z,2022-06-15T07:30:00.0000000Z,2022-06-15T08:00:00.0000000Z,2022-06-15T08:30:00.0000000Z,2022-06-15T09:00:00.0000000Z,2022-06-15T09:30:00.0000000Z,2022-06-15T10:00:00.0000000Z,2022-06-15T10:30:00.0000000Z,2022-06-15T11:00:00.0000000Z,2022-06-15T11:30:00.0000000Z,2022-06-15T12:00:00.0000000Z,2022-06-15T12:30:00.0000000Z,2022-06-15T13:00:00.0000000Z,2022-06-15T13:30:00.0000000Z,2022-06-15T14:00:00.0000000Z,2022-06-15T14:30:00.0000000Z,2022-06-15T15:00:00.0000000Z,2022-06-15T15:30:00.0000000Z,2022-06-15T16:00:00.0000000Z,2022-06-15T16:30:00.0000000Z,2022-06-15T17:00:00.0000000Z,2022-06-15T17:30:00.0000000Z,2022-06-15T18:00:00.0000000Z,2022-06-15T18:30:00.0000000Z,2022-06-15T19:00:00.0000000Z,2022-06-15T19:30:00.0000000Z,2022-06-15T20:00:00.0000000Z,2022-06-15T20:30:00.0000000Z,2022-06-15T21:00:00.0000000Z,2022-06-15T21:30:00.0000000Z,2022-06-15T22:00:00.0000000Z,2022-06-15T22:30:00.0000000Z,2022-06-15T23:00:00.0000000Z,2022-06-15T23:30:00.0000000Z,2022-06-16T00:00:00.0000000Z,2022-06-16T00:30:00.0000000Z,2022-06-16T01:00:00.0000000Z,2022-06-16T01:30:00.0000000Z,2022-06-16T02:00:00.0000000Z,2022-06-16T02:30:00.0000000Z,2022-06-16T03:00:00.0000000Z,2022-06-16T03:30:00.0000000Z,2022-06-16T04:00:00.0000000Z,2022-06-16T04:30:00.0000000Z,2022-06-16T05:00:00.0000000Z,2022-06-16T05:30:00.0000000Z,2022-06-16T06:00:00.0000000Z,2022-06-16T06:30:00.0000000Z,2022-06-16T07:00:00.0000000Z,2022-06-16T07:30:00.0000000Z,2022-06-16T08:00:00.0000000Z,2022-06-16T08:30:00.0000000Z,2022-06-16T09:00:00.0000000Z,2022-06-16T09:30:00.0000000Z,2022-06-16T10:00:00.0000000Z,2022-06-16T10:30:00.0000000Z,2022-06-16T11:00:00.0000000Z,2022-06-16T11:30:00.0000000Z,2022-06-16T12:00:00.0000000Z,2022-06-16T12:30:00.0000000Z,2022-06-16T13:00:00.0000000Z,2022-06-16T13:30:00.0000000Z,2022-06-16T14:00:00.0000000Z,2022-06-16T14:30:00.0000000Z,2022-06-16T15:00:00.0000000Z,2022-06-16T15:30:00.0000000Z,2022-06-16T16:00:00.0000000Z,2022-06-16T16:30:00.0000000Z,2022-06-16T17:00:00.0000000Z,2022-06-16T17:30:00.0000000Z,2022-06-16T18:00:00.0000000Z,2022-06-16T18:30:00.0000000Z,2022-06-16T19:00:00.0000000Z,2022-06-16T19:30:00.0000000Z,2022-06-16T20:00:00.0000000Z,2022-06-16T20:30:00.0000000Z,2022-06-16T21:00:00.0000000Z,2022-06-16T21:30:00.0000000Z,2022-06-16T22:00:00.0000000Z,2022-06-16T22:30:00.0000000Z,2022-06-16T23:00:00.0000000Z,2022-06-16T23:30:00.0000000Z,2022-06-17T00:00:00.0000000Z,2022-06-17T00:30:00.0000000Z,2022-06-17T01:00:00.0000000Z,2022-06-17T01:30:00.0000000Z,2022-06-17T02:00:00.0000000Z,2022-06-17T02:30:00.0000000Z,2022-06-17T03:00:00.0000000Z,2022-06-17T03:30:00.0000000Z,2022-06-17T04:00:00.0000000Z,2022-06-17T04:30:00.0000000Z,2022-06-17T05:00:00.0000000Z,2022-06-17T05:30:00.0000000Z,2022-06-17T06:00:00.0000000Z,2022-06-17T06:30:00.0000000Z,2022-06-17T07:00:00.0000000Z,2022-06-17T07:30:00.0000000Z,2022-06-17T08:00:00.0000000Z,2022-06-17T08:30:00.0000000Z,2022-06-17T09:00:00.0000000Z,2022-06-17T09:30:00.0000000Z,2022-06-17T10:00:00.0000000Z,2022-06-17T10:30:00.0000000Z,2022-06-17T11:00:00.0000000Z,2022-06-17T11:30:00.0000000Z,2022-06-17T12:00:00.0000000Z,2022-06-17T12:30:00.0000000Z,2022-06-17T13:00:00.0000000Z,2022-06-17T13:30:00.0000000Z,2022-06-17T14:00:00.0000000Z,2022-06-17T14:30:00.0000000Z,2022-06-17T15:00:00.0000000Z,2022-06-17T15:30:00.0000000Z,2022-06-17T16:00:00.0000000Z,2022-06-17T16:30:00.0000000Z,2022-06-17T17:00:00.0000000Z,2022-06-17T17:30:00.0000000Z,2022-06-17T18:00:00.0000000Z,2022-06-17T18:30:00.0000000Z,2022-06-17T19:00:00.0000000Z,2022-06-17T19:30:00.0000000Z,2022-06-17T20:00:00.0000000Z,2022-06-17T20:30:00.0000000Z,2022-06-17T21:00:00.0000000Z,2022-06-17T21:30:00.0000000Z,2022-06-17T22:00:00.0000000Z,2022-06-17T22:30:00.0000000Z,2022-06-17T23:00:00.0000000Z,2022-06-17T23:30:00.0000000Z,2022-06-18T00:00:00.0000000Z,2022-06-18T00:30:00.0000000Z,2022-06-18T01:00:00.0000000Z,2022-06-18T01:30:00.0000000Z,2022-06-18T02:00:00.0000000Z,2022-06-18T02:30:00.0000000Z,2022-06-18T03:00:00.0000000Z,2022-06-18T03:30:00.0000000Z,2022-06-18T04:00:00.0000000Z,2022-06-18T04:30:00.0000000Z,2022-06-18T05:00:00.0000000Z,2022-06-18T05:30:00.0000000Z,2022-06-18T06:00:00.0000000Z,2022-06-18T06:30:00.0000000Z,2022-06-18T07:00:00.0000000Z,2022-06-18T07:30:00.0000000Z,2022-06-18T08:00:00.0000000Z,2022-06-18T08:30:00.0000000Z,2022-06-18T09:00:00.0000000Z,2022-06-18T09:30:00.0000000Z,2022-06-18T10:00:00.0000000Z,2022-06-18T10:30:00.0000000Z,2022-06-18T11:00:00.0000000Z,2022-06-18T11:30:00.0000000Z,2022-06-18T12:00:00.0000000Z,2022-06-18T12:30:00.0000000Z,2022-06-18T13:00:00.0000000Z,2022-06-18T13:30:00.0000000Z,2022-06-18T14:00:00.0000000Z,2022-06-18T14:30:00.0000000Z,2022-06-18T15:00:00.0000000Z,2022-06-18T15:30:00.0000000Z,2022-06-18T16:00:00.0000000Z,2022-06-18T16:30:00.0000000Z,2022-06-18T17:00:00.0000000Z,2022-06-18T17:30:00.0000000Z,2022-06-18T18:00:00.0000000Z,2022-06-18T18:30:00.0000000Z,2022-06-18T19:00:00.0000000Z,2022-06-18T19:30:00.0000000Z,2022-06-18T20:00:00.0000000Z,2022-06-18T20:30:00.0000000Z,2022-06-18T21:00:00.0000000Z,2022-06-18T21:30:00.0000000Z,2022-06-18T22:00:00.0000000Z,2022-06-18T22:30:00.0000000Z,2022-06-18T23:00:00.0000000Z,2022-06-18T23:30:00.0000000Z,2022-06-19T00:00:00.0000000Z,2022-06-19T00:30:00.0000000Z,2022-06-19T01:00:00.0000000Z,2022-06-19T01:30:00.0000000Z,2022-06-19T02:00:00.0000000Z,2022-06-19T02:30:00.0000000Z,2022-06-19T03:00:00.0000000Z,2022-06-19T03:30:00.0000000Z,2022-06-19T04:00:00.0000000Z,2022-06-19T04:30:00.0000000Z,2022-06-19T05:00:00.0000000Z,2022-06-19T05:30:00.0000000Z,2022-06-19T06:00:00.0000000Z,2022-06-19T06:30:00.0000000Z,2022-06-19T07:00:00.0000000Z,2022-06-19T07:30:00.0000000Z,2022-06-19T08:00:00.0000000Z,2022-06-19T08:30:00.0000000Z,2022-06-19T09:00:00.0000000Z,2022-06-19T09:30:00.0000000Z,2022-06-19T10:00:00.0000000Z,2022-06-19T10:30:00.0000000Z,2022-06-19T11:00:00.0000000Z,2022-06-19T11:30:00.0000000Z,2022-06-19T12:00:00.0000000Z,2022-06-19T12:30:00.0000000Z,2022-06-19T13:00:00.0000000Z,2022-06-19T13:30:00.0000000Z,2022-06-19T14:00:00.0000000Z,2022-06-19T14:30:00.0000000Z,2022-06-19T15:00:00.0000000Z,2022-06-19T15:30:00.0000000Z,2022-06-19T16:00:00.0000000Z,2022-06-19T16:30:00.0000000Z,2022-06-19T17:00:00.0000000Z,2022-06-19T17:30:00.0000000Z,2022-06-19T18:00:00.0000000Z,2022-06-19T18:30:00.0000000Z,2022-06-19T19:00:00.0000000Z,2022-06-19T19:30:00.0000000Z,2022-06-19T20:00:00.0000000Z,2022-06-19T20:30:00.0000000Z,2022-06-19T21:00:00.0000000Z,2022-06-19T21:30:00.0000000Z,2022-06-19T22:00:00.0000000Z,2022-06-19T22:30:00.0000000Z,2022-06-19T23:00:00.0000000Z,2022-06-19T23:30:00.0000000Z,2022-06-20T00:00:00.0000000Z,2022-06-20T00:30:00.0000000Z,2022-06-20T01:00:00.0000000Z,2022-06-20T01:30:00.0000000Z,2022-06-20T02:00:00.0000000Z,2022-06-20T02:30:00.0000000Z,2022-06-20T03:00:00.0000000Z,2022-06-20T03:30:00.0000000Z,2022-06-20T04:00:00.0000000Z
42.584867,-114.471506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,55,103,155,209,265,313,344,376,413,441,457,472,486,491,486,476,459,440,419,402,387,355,309,259,206,157,111,67,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,46,79,107,129,148,169,196,226,259,317,398,445,457,440,391,370,380,373,351,326,298,273,250,229,204,168,124,80,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,40,52,62,72,80,88,91,88,88,91,93,95,96,96,96,95,93,90,91,95,92,85,77,68,59,49,37,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,54,75,94,111,124,132,137,139,143,149,153,157,155,147,142,139,138,136,136,137,131,121,127,135,124,102,71,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,59,79,97,114,137,169,210,261,310,356,367,338,295,240,189,151,138,139,134,126,120,116,108,94,79,62,44,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,59,79,97,113,126,138,151,162,171,183,209,236,251,259,267,272,280,285,283,275,259,235,207,176,143,107,70,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,61,82,100,117,133,147,160,171,180,185,185,186,188,190,192,194,195,189,174,154,137,125,112,99,84,67,48,26,3,0
42.584583,-114.471514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,55,103,155,209,265,313,344,376,413,441,457,472,486,491,486,476,459,440,419,402,387,355,309,259,206,157,111,67,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,46,79,107,129,148,169,196,226,259,317,398,445,457,440,391,370,380,373,351,326,298,273,250,229,204,168,124,80,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,40,52,62,72,80,88,91,88,88,91,93,95,96,96,96,95,93,90,91,95,92,85,77,68,59,49,37,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,54,75,94,111,124,132,137,139,143,149,153,157,155,147,142,139,138,136,136,137,131,121,127,135,124,102,71,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,59,79,97,114,137,169,210,261,310,356,367,338,295,240,189,151,138,139,134,126,120,116,108,94,79,62,44,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,59,79,97,113,126,138,151,162,171,183,209,236,251,259,267,272,280,285,283,275,259,235,207,176,143,107,70,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,61,82,100,117,133,147,160,171,180,185,185,186,188,190,192,194,195,189,174,154,137,125,112,99,84,67,48,26,3,0
